Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#1 Mark Sears,#10 Mo Dioubate,#11 Cliff Omoruyi,#15 Jarin Stevenson,#2 Aden Holloway,#22 Aiden Sherrell,#23 Max Scharnowski,#3 Latrell Wrightsell Jr,#3 Latrell Wrightsell Jr.,#35 Derrion Reid,#4 Grant Nelson,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (Other),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3FG (Contest),3FG (Footwork),3FG (Good/Bad),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),3s GIVEN UP,ATR GIVEN UP,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,BUMPS,GAME,GAME SPLITS,OPP STATS,PAINT TOUCHES,PLAYCALL,PLAYER POSSESSIONS,POSITION,POSSESSION START,POSSESSION TYPE,READ,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TEAM DEFENSE,TERM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,Ungrouped,Ungrouped,Notes,Flags
24_11_04 ALABAMA VS UNC ASHEVILLE,5977.485292595,11.0,Rebound Opportunities,94,,,Def -,,Def -,Def +,,,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5984.333912869,11.0,Rebound Opportunities,95,,,Def +,,Def +,Def +,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6001.473208096,11.0,Rebound Opportunities,96,,,3FG+,,Off -,BM +,Off +,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6020.401823018,11.0,Rebound Opportunities,97,,,Def +,,Def +,,Def +,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6029.557951195,11.0,Rebound Opportunities,98,,,Off -,,3FG-,Off +,Off +,,,BM +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6296.736259604,11.0,Rebound Opportunities,99,Def -,,Def +,Def +,,,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 12:00 - 8:00",ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6304.853227683,11.0,Rebound Opportunities,100,,BM -,ATR+,Off +,,,,,,,,Off +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6334.689526651,11.0,Rebound Opportunities,101,Def +,Def +,Def +,,,,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 12:00 - 8:00",3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6348.239289413,11.0,Rebound Opportunities,102,,,,ATR+,,,,,,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6375.131541012,11.0,Rebound Opportunities,103,,Def +,Def +,Def +,,,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 12:00 - 8:00",2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6382.231656851,11.0,Rebound Opportunities,104,,BM +,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6643.650342023,11.0,Rebound Opportunities,105,,Def +,,Def -,,,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",2FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6688.486962237,11.0,Rebound Opportunities,106,Off +,,ATR-,Off -,,,,,,BM -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6691.380470051,11.0,Rebound Opportunities,107,Off +,,ATR+,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6710.221912389,11.0,Rebound Opportunities,108,Def -,Def +,Def +,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6735.615528394,11.0,Rebound Opportunities,109,Off -,BM -,Off +,Off +,,,,,,2FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6764.879388554,11.0,Rebound Opportunities,110,,Def +,Def -,Def +,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6772.12670681,11.0,Rebound Opportunities,111,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6793.400308823,11.0,Rebound Opportunities,112,Def +,Def +,,,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6877.921863403,11.0,Rebound Opportunities,113,,,,,,,Def -,,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6960.797166012,11.0,Rebound Opportunities,114,,,,,Def +,Def -,Def +,,,Def +,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6968.831915563,11.0,Rebound Opportunities,115,,,,Off +,Off +,BM +,Off +,,,3FG+,Off -,Off +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6998.905925746,11.0,Rebound Opportunities,116,,,,,Def +,,,,,Def -,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7105.795711331,11.0,Rebound Opportunities,117,,,,,Def +,,Def -,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7116.353037051,11.0,Rebound Opportunities,118,Off -,,,,Off +,BM +,Off -,,,,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7385.586570243,11.0,Rebound Opportunities,119,"2FG-, Off +",,,,Off -,BM -,Off +,,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7412.324549921,11.0,Rebound Opportunities,120,,,,,Def -,Def +,Def +,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7446.934738478,11.0,Rebound Opportunities,121,Off -,,,,3FG-,BM -,Off +,,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7458.0592963,11.0,Rebound Opportunities,122,BM -,,,,Off +,"ATR-, Off +",Off +,,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7466.619505517,11.0,Rebound Opportunities,123,ATR+,,,,Off +,BM +,Off -,,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7492.988038611,11.0,Rebound Opportunities,124,Def -,,,,,Def +,Def +,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7499.625388696,11.0,Rebound Opportunities,125,Off -,,,,Off +,BM -,Off +,,,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7504.728352556,11.0,Rebound Opportunities,126,Off -,,,,Off -,BM -,2FG-,,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7514.810516037,11.0,Rebound Opportunities,127,Def -,,,,Def +,,Def +,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7526.34288349,11.0,Rebound Opportunities,128,Def +,,,,Def +,Def +,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7534.902445737,11.0,Rebound Opportunities,129,Off -,,,,Off -,BM +,Off -,,,,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7576.920002083,11.0,Rebound Opportunities,130,Def +,,,,,,Def +,Def +,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7586.954431761,11.0,Rebound Opportunities,131,,,,,,BM +,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7603.600279672,11.0,Rebound Opportunities,132,,,,,,Def +,Def -,Def -,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7610.165202706,11.0,Rebound Opportunities,133,,,,,,Def +,Def +,Def +,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7629.289826862,11.0,Rebound Opportunities,134,Off +,,,,,BM +,Off +,Off +,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7656.438288494,11.0,Rebound Opportunities,135,,,,,,Def +,Def -,Def +,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,216.12167222800002,15.073230088000003,OFF Note,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,252.470599654,10.345316610999987,OFF Note,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,271.222487068,8.645028233999994,OFF Note,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,288.79370923,13.162990641000022,OFF Note,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,310.685609237,13.014082788999985,OFF Note,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,332.628910462,11.824556143999985,OFF Note,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,345.667747192,7.182028226,OFF Note,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,371.171104558,12.662431849999962,OFF Note,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,417.79196117600003,18.42026638699997,OFF Note,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,442.567906528,9.201280119000046,OFF Note,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,490.971217484,14.815473278000013,OFF Note,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,543.913657031,14.476648320000095,OFF Note,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,780.046647147,15.899992564999934,OFF Note,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,807.226000084,10.467461025000034,OFF Note,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,875.741941142,19.855789166000022,OFF Note,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,917.731048805,9.446661069000015,OFF Note,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,950.113778959,10.439904026000022,OFF Note,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,968.922421482,9.966322963999914,OFF Note,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1072.756271737,31.605994735000195,OFF Note,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1134.728577944,16.712768276999896,OFF Note,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1158.601298972,11.051070290000098,OFF Note,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1184.658444505,8.334121487999937,OFF Note,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1192.36015028,7.05551500699994,OFF Note,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1549.066062544,12.659916104999866,OFF Note,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1594.023009126,17.72813953700006,OFF Note,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1627.08248712,22.337026436000087,OFF Note,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1680.143432362,8.952602995999996,OFF Note,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1805.632924095,8.738820172000032,OFF Note,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1842.570453809,16.434976918000075,OFF Note,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1869.885347328,8.174100123000017,OFF Note,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1881.207296693,10.889104563000046,OFF Note,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2170.593984099,25.9446580419999,OFF Note,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2276.883900719,8.078401817000213,OFF Note,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2309.559424018,12.56891533199996,OFF Note,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2393.913806302,14.53189245800013,OFF Note,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2497.427609673,18.022064499999942,OFF Note,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2612.660080004,15.418341478999992,OFF Note,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2677.284144484,6.470679348999965,OFF Note,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
